Date,MC.PA,OR.PA,SAN.PA,AIR.PA,AI.PA,EL.PA,SU.PA,KER.PA,BNP.PA,DG.PA,CS.PA,DSY.PA,RI.PA,SAF.PA,STLAP.PA,BN.PA,ORA.PA,CAP.PA,ENGI.PA,STMPA.PA,ACA.PA,SGO.PA,LR.PA,ML.PA,GLE.PA,VIE.PA,CA.PA,EN.PA,RNO.PA,AC.PA
2022-12-08,719.0,355.0,89.0,110.13999938964844,138.0,174.57167053222656,136.0800018310547,522.5999755859375,52.0,97.94000244140625,27.020000457763672,34.47999954223633,186.14999389648438,116.77999877929688,14.07800006866455,49.880001068115234,9.220999717712402,168.35000610351562,14.291999816894531,36.42499923706055,9.34000015258789,45.209999084472656,77.91999816894531,26.209999084472656,22.309999465942383,24.5,16.545000076293945,29.18000030517578,34.150001525878906,25.780000686645508
2022-12-09,720.2999877929688,355.0,88.7300033569336,111.63999938964844,136.83999633789062,175.8927001953125,138.3800048828125,523.5,52.88999938964844,98.62000274658203,27.350000381469727,34.78499984741211,186.35000610351562,117.18000030517578,13.765999794006348,50.209999084472656,9.298999786376953,171.9499969482422,14.383999824523926,36.89500045776367,9.553000450134277,46.79999923706055,79.12000274658203,26.649999618530273,22.6299991607666,25.229999542236328,16.524999618530273,29.440000534057617,34.404998779296875,26.040000915527344
2022-12-12,716.2000122070312,349.70001220703125,88.5199966430664,112.0999984741211,136.1999969482422,177.75193786621094,137.16000366210938,517.9000244140625,52.68000030517578,97.37999725341797,27.024999618530273,35.415000915527344,184.4499969482422,117.0999984741211,13.770000457763672,49.6150016784668,9.258000373840332,171.89999389648438,14.394000053405762,36.5,9.569000244140625,46.119998931884766,78.33999633789062,26.56999969482422,22.440000534057617,24.739999771118164,16.209999084472656,29.200000762939453,34.03499984741211,25.040000915527344
2022-12-13,726.7000122070312,354.29998779296875,88.93000030517578,113.4800033569336,138.1999969482422,179.7579345703125,141.0399932861328,524.0,53.630001068115234,97.44999694824219,27.405000686645508,36.56999969482422,188.4499969482422,118.0999984741211,13.802000045776367,49.72999954223633,9.234000205993652,174.6999969482422,14.35200023651123,37.75,9.697999954223633,47.029998779296875,80.0999984741211,27.05500030517578,23.084999084472656,25.1200008392334,16.219999313354492,29.299999237060547,33.65999984741211,25.549999237060547
2022-12-14,727.4000244140625,355.5,90.0199966430664,113.0,138.16000366210938,179.95364379882812,139.5,524.7000122070312,53.5099983215332,95.4800033569336,27.079999923706055,36.400001525878906,189.0,118.16000366210938,13.890000343322754,49.72999954223633,9.270999908447266,172.35000610351562,14.345999717712402,37.224998474121094,9.670999526977539,47.0,80.0199966430664,27.020000457763672,22.71500015258789,25.389999389648438,15.604999542236328,29.030000686645508,33.79499816894531,25.209999084472656
2022-12-15,701.5999755859375,339.1499938964844,88.93000030517578,110.68000030517578,134.0800018310547,171.19570922851562,132.77999877929688,495.5,51.66999816894531,93.93000030517578,26.21500015258789,34.834999084472656,183.6999969482422,115.91999816894531,13.538000106811523,48.625,9.27299976348877,165.14999389648438,13.98799991607666,35.40999984741211,9.345999717712402,45.23500061035156,77.37999725341797,26.475000381469727,22.125,24.299999237060547,15.8149995803833,28.639999389648438,33.224998474121094,24.739999771118164
2022-12-16,693.7999877929688,335.75,87.62000274658203,109.9800033569336,132.75999450683594,167.2815399169922,130.82000732421875,491.04998779296875,52.540000915527344,92.38999938964844,26.030000686645508,34.165000915527344,182.9499969482422,115.81999969482422,13.36400032043457,48.625,9.180000305175781,159.4499969482422,13.892000198364258,34.939998626708984,9.383999824523926,44.61000061035156,76.66000366210938,25.84000015258789,22.405000686645508,24.229999542236328,15.574999809265137,28.260000228881836,32.69499969482422,23.940000534057617
2022-12-19,687.2999877929688,335.04998779296875,88.76000213623047,110.94000244140625,133.10000610351562,168.0643768310547,131.9600067138672,485.8500061035156,52.20000076293945,92.86000061035156,26.260000228881836,34.09000015258789,183.14999389648438,116.58000183105469,13.47599983215332,49.560001373291016,9.225000381469727,157.5,13.954000473022461,34.650001525878906,9.449000358581543,44.625,76.63999938964844,25.899999618530273,22.389999389648438,24.170000076293945,15.729999542236328,27.93000030517578,32.91999816894531,23.940000534057617
2022-12-20,682.9000244140625,330.0,88.80999755859375,111.08000183105469,133.60000610351562,166.79226684570312,130.72000122070312,467.3500061035156,52.939998626708984,93.43000030517578,26.389999389648438,33.375,183.10000610351562,116.9000015258789,13.246000289916992,48.814998626708984,9.135000228881836,156.10000610351562,13.494000434875488,34.54999923706055,9.534000396728516,44.939998626708984,75.72000122070312,25.850000381469727,22.895000457763672,23.790000915527344,15.729999542236328,27.850000381469727,31.850000381469727,23.84000015258789
2022-12-21,691.5,340.1000061035156,91.08999633789062,113.30000305175781,135.5,168.79827880859375,133.9199981689453,481.3500061035156,54.02000045776367,94.18000030517578,26.69499969482422,33.76499938964844,187.14999389648438,119.54000091552734,13.543999671936035,49.70500183105469,9.241999626159668,157.5,13.715999603271484,35.119998931884766,9.72599983215332,46.02000045776367,76.66000366210938,26.3700008392334,23.549999237060547,24.270000457763672,15.914999961853027,28.219999313354492,32.415000915527344,24.190000534057617
